property_type,sector,price,built_up_area,bedRoom,bathroom,balcony,agePossession,study room,servant room,store room,pooja room,others,furnishing_type,luxury_category,floor_category
flat,gwal pahari,1.38,1294.0,3,3,2,Relatively New,0,0,0,0,0,2,High,Low Floor
house,sector 43,6.5,1836.0,5,4,3+,Moderately Old,0,1,0,1,0,2,Medium,Mid Floor
flat,sector 69,1.68,1819.0,4,4,2,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 85,1.04,1576.0,2,3,3+,Relatively New,0,0,1,0,0,1,Medium,Mid Floor
flat,sector 72,4.0,2629.0,4,5,2,Moderately Old,0,1,0,0,0,1,Low,Mid Floor
flat,sector 37d,1.0,1250.0,3,3,3,Under Construction,0,0,0,0,0,1,Low,Mid Floor
house,sector 2,5.6,3240.0,8,6,3+,Moderately Old,1,1,1,1,0,1,Low,Low Floor
house,sector 7,1.95,1440.0,2,2,2,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 56,1.7,2200.0,3,3,3,Moderately Old,1,0,0,0,0,1,Low,Mid Floor
flat,sector 108,1.25,1991.0,3,2,0,Relatively New,0,0,0,0,0,2,Medium,
flat,sector 89,1.1,1103.0,3,1,0,New Property,0,0,0,0,0,1,Low,
flat,sector 107,1.35,1950.0,3,4,3+,Relatively New,0,1,0,0,0,2,Medium,Mid Floor
flat,sector 61,2.17,1721.0,3,3,3,Under Construction,0,0,0,0,0,1,Low,Low Floor
house,sector 25,10.0,9500.0,5,5,3+,Moderately Old,0,1,0,1,0,0,Low,Mid Floor
flat,manesar,0.75,1914.0,3,3,3+,Moderately Old,0,1,0,0,0,1,Low,Mid Floor
flat,sector 69,1.6,1428.0,3,3,2,Relatively New,0,0,0,1,0,1,Low,
flat,sector 56,1.45,1719.0,3,3,3+,Moderately Old,0,0,0,0,0,2,Medium,Low Floor
house,sector 26,9.0,2700.0,5,5,2,Old Property,1,1,1,1,0,0,Medium,Mid Floor
flat,sector 49,2.55,2060.0,3,4,3,Relatively New,1,0,0,0,0,2,Low,Mid Floor
flat,sector 67a,2.0,1584.0,3,3,3,New Property,1,0,0,0,0,1,Low,High Floor
flat,sector 3 phase 3 extension,0.25,778.0,2,2,2,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 79,1.91,2031.0,3,4,3+,Relatively New,0,1,0,0,0,1,High,Mid Floor
flat,sector 82,1.16,1844.0,3,3,3+,Relatively New,0,1,1,1,0,2,High,Low Floor
flat,sohna road,1.1,1319.0,2,2,3+,Relatively New,1,0,0,0,1,2,Low,High Floor
flat,sohna road,0.74,1367.0,2,2,3+,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 6,0.38,944.0,2,2,2,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 52,1.85,2127.0,3,3,3,Moderately Old,0,1,0,0,0,1,Low,Mid Floor
flat,sector 90,1.88,2726.0,4,4,3+,Relatively New,0,1,0,1,0,1,Medium,High Floor
house,sector 70a,4.7,2610.0,4,4,3+,New Property,0,0,0,0,1,1,Low,Mid Floor
flat,sector 84,0.84,1561.0,3,3,3+,New Property,0,0,0,1,0,1,Medium,Mid Floor
flat,sector 65,2.44,1654.0,3,3,2,Under Construction,0,0,0,0,0,1,Low,Mid Floor
flat,sector 103,2.2,2602.0,4,6,3+,Relatively New,0,1,0,0,0,2,Medium,Mid Floor
flat,sector 36,0.42,590.0,2,2,1,New Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 90,1.75,2468.0,4,4,3+,Relatively New,0,1,0,1,0,1,Medium,High Floor
flat,sector 102,2.65,2311.0,4,5,3+,Moderately Old,0,1,0,0,0,1,Medium,High Floor
flat,sector 79,1.9,2389.0,3,4,2,New Property,0,1,0,0,0,1,Low,High Floor
flat,sector 90,0.7,1350.0,2,2,3,New Property,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 99a,1.16,1790.0,3,3,3,Relatively New,0,1,0,0,1,1,Low,Mid Floor
flat,sector 79,1.28,1265.0,3,3,3,Relatively New,1,0,0,0,0,2,Medium,High Floor
flat,sector 90,1.27,1500.0,3,3,3+,Relatively New,0,0,0,0,1,1,Medium,Low Floor
flat,sector 59,4.02,2550.0,3,3,1,Under Construction,0,0,0,0,0,1,Low,Mid Floor
house,sector 7,0.45,900.0,3,2,1,Old Property,0,0,0,0,1,1,Low,Low Floor
flat,sector 92,0.99,1661.0,3,2,3,New Property,0,0,0,0,1,1,Low,Low Floor
flat,sector 61,3.9,1174.0,3,4,3+,Under Construction,0,1,0,0,0,1,High,High Floor
flat,sector 7,0.45,1000.0,2,2,1,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 93,1.25,2105.0,4,4,3,Relatively New,0,0,0,0,0,1,Low,High Floor
flat,sector 65,2.35,1493.0,3,3,3,Relatively New,1,1,0,0,0,2,High,Low Floor
flat,sohna road,0.45,789.0,2,2,2,Relatively New,0,0,0,0,0,0,Low,Mid Floor
house,sector 56,4.0,1503.0,4,4,3+,Relatively New,0,0,0,0,0,2,Low,Low Floor
house,sector 2,2.9,1557.0,4,4,3,Relatively New,0,0,1,0,0,2,Low,Low Floor
flat,sector 74,1.6,1272.0,2,2,2,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 91,1.5,1786.0,3,4,3+,Relatively New,1,1,0,0,0,1,Medium,Mid Floor
flat,sector 56,1.5,2250.0,3,5,3+,Moderately Old,1,0,0,1,0,2,Medium,Mid Floor
house,sector 4,0.4,432.0,1,1,1,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 68,1.1,1127.0,2,2,3,New Property,0,0,0,0,0,1,Medium,High Floor
flat,sector 89,1.25,1288.0,3,3,3,Under Construction,0,0,0,1,0,1,Low,Low Floor
house,sector 4,0.7,117.0,3,3,0,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 61,1.5,1333.0,2,2,2,Under Construction,1,0,0,0,0,1,Low,Low Floor
house,sector 14,6.4,3150.0,6,6,3+,Old Property,0,0,0,0,1,1,Low,Mid Floor
house,sector 2,19.5,7200.0,8,9,3+,New Property,1,1,0,1,0,1,Medium,Low Floor
flat,sector 85,1.05,97.0,2,2,1,Under Construction,0,0,0,0,0,1,Low,High Floor
flat,sector 81,3.46,2599.0,4,4,3+,New Property,0,1,0,0,0,0,High,Mid Floor
flat,sector 83,0.6,990.0,2,2,2,Relatively New,0,0,0,0,0,2,High,Low Floor
flat,sector 67,3.39,2100.0,3,4,3,Relatively New,0,1,0,0,0,2,Low,High Floor
flat,sector 106,1.42,2131.0,4,6,3+,Relatively New,0,1,0,0,0,1,Medium,High Floor
house,sector 43,7.85,2700.0,9,9,3+,Relatively New,1,1,0,1,1,0,Low,Mid Floor
flat,sector 67,3.5,2225.0,3,4,3,Relatively New,0,1,1,0,0,2,High,High Floor
flat,sector 88a,0.45,695.0,2,2,1,New Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 104,2.45,2131.0,3,4,3+,Relatively New,0,1,0,0,0,2,Medium,High Floor
flat,sector 37d,1.1,1389.0,3,3,3,Under Construction,0,0,0,0,0,1,Low,Low Floor
flat,sector 78,1.2,2045.0,3,3,2,Moderately Old,0,0,0,1,0,0,Low,Mid Floor
house,sector 45,7.35,2475.0,6,4,3+,Old Property,1,1,1,1,0,2,Medium,Mid Floor
flat,sector 33,0.95,1253.0,2,2,3+,Under Construction,0,0,0,0,0,1,Low,Mid Floor
flat,sector 109,1.75,1550.0,3,3,3,Relatively New,0,0,0,1,0,2,Low,Mid Floor
flat,sector 85,1.18,1700.0,2,2,3,Relatively New,1,0,0,0,0,2,High,Mid Floor
flat,sector 108,0.7,1548.0,2,2,3,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 81,0.95,1260.0,2,2,2,Relatively New,0,0,0,0,0,2,High,High Floor
house,sector 57,6.25,2660.0,9,9,3+,New Property,0,1,0,0,0,2,Medium,Mid Floor
flat,sohna road,0.93,1000.0,2,2,2,Under Construction,0,0,0,0,1,1,Low,Mid Floor
flat,sohna road,0.96,1131.0,2,2,3+,Relatively New,1,0,0,0,0,1,High,High Floor
flat,sector 86,0.5,578.0,2,2,1,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 95,0.45,632.0,2,2,2,New Property,0,0,0,0,0,2,Low,Low Floor
flat,sector 99a,1.35,1807.0,3,5,3,New Property,0,1,0,0,1,1,Medium,Mid Floor
house,sector 4,0.47,1350.0,3,4,0,Moderately Old,0,0,0,0,0,1,Low,Mid Floor
house,sector 109,8.75,3600.0,5,5,3+,New Property,1,1,1,1,0,2,High,Mid Floor
flat,sector 56,2.45,2900.0,4,4,3+,Relatively New,0,0,0,0,1,2,Medium,Low Floor
house,sector 63a,8.5,3132.0,6,6,3+,Under Construction,0,0,1,1,0,1,Low,Mid Floor
flat,sector 37d,1.17,1276.0,2,2,2,Relatively New,0,0,0,0,0,1,Medium,
flat,sector 108,2.15,4600.0,3,4,3+,Relatively New,1,0,0,0,0,1,Low,High Floor
flat,sector 28,2.25,1700.0,3,3,2,Old Property,0,1,0,0,0,1,Medium,High Floor
flat,sohna road,0.35,658.0,2,2,2,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 108,2.9,2003.0,3,4,2,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 61,2.6,1766.0,3,3,2,New Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 82a,2.6,2273.0,4,4,3+,Relatively New,0,0,0,0,1,1,Low,Low Floor
flat,sector 67,2.99,2200.0,3,3,3,Relatively New,0,1,0,0,0,2,Low,Mid Floor
flat,sector 61,1.7,1244.0,2,2,2,Under Construction,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 37d,0.6,625.0,2,2,3,New Property,0,0,0,0,0,1,Low,Mid Floor
house,sector 11,2.5,1850.0,5,4,3,Old Property,0,0,1,0,0,1,Low,Low Floor
house,sector 43,2.15,1650.0,1,1,0,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,gwal pahari,5.9,5350.0,4,4,3+,Moderately Old,0,0,0,0,0,1,Medium,
flat,sector 37d,1.65,2091.0,4,3,3+,Relatively New,0,0,0,0,0,2,Medium,Mid Floor
flat,sector 43,6.2,2712.0,4,4,3+,Moderately Old,0,1,0,0,0,1,Low,Mid Floor
flat,sector 65,2.25,1493.0,3,3,3+,Relatively New,1,1,0,0,0,1,High,Mid Floor
flat,sector 77,1.79,1600.0,3,3,3,New Property,0,1,0,0,0,2,Low,Low Floor
flat,sector 81,4.4,3700.0,4,4,3+,New Property,1,1,0,1,1,0,Low,Mid Floor
flat,sector 99a,0.3,600.0,2,2,1,New Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 78,0.99,1467.0,2,2,3,Under Construction,0,0,0,0,1,1,Low,High Floor
flat,sector 74,1.52,1250.0,2,2,3,Relatively New,0,0,1,0,0,1,High,Mid Floor
flat,sector 68,1.0,1361.0,2,2,2,New Property,0,1,0,0,0,1,Medium,High Floor
flat,sector 81,2.3,2280.0,3,4,3+,Relatively New,0,1,0,0,0,2,Low,Mid Floor
flat,sector 65,4.6,1717.0,3,3,3,New Property,1,1,1,1,0,1,Medium,Mid Floor
house,sector 26,4.6,3771.0,4,4,3+,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 82a,2.95,2110.0,4,5,3+,Relatively New,0,1,0,0,0,0,High,Mid Floor
house,sector 7,1.35,330.0,4,5,0,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 92,1.55,1805.0,3,4,3,Relatively New,0,1,0,0,0,1,Low,Mid Floor
house,sector 43,11.5,9000.0,7,8,3+,Old Property,0,1,1,1,0,2,Low,Mid Floor
flat,sohna road,0.3,516.0,2,2,2,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 37d,1.75,2100.0,4,4,3,Relatively New,0,0,0,0,1,2,Medium,Mid Floor
flat,sector 67,2.85,2127.0,4,4,3+,Moderately Old,0,1,0,1,0,2,Medium,Mid Floor
flat,manesar,0.68,1526.0,3,3,3,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 95,0.32,610.0,2,2,1,Relatively New,0,0,0,1,0,2,Medium,Mid Floor
flat,sector 9a,0.75,1433.0,3,3,3,Old Property,0,0,0,1,0,1,Low,Mid Floor
flat,sector 37c,0.9,1500.0,3,3,3,Under Construction,0,0,0,0,0,1,Medium,
flat,sector 95,0.17,3569.0,1,1,1,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 65,5.0,2800.0,3,3,3+,Relatively New,0,1,0,1,0,2,High,High Floor
flat,sector 88b,0.92,1300.0,2,2,2,Relatively New,0,0,0,1,0,1,High,Mid Floor
flat,sector 50,2.35,1950.0,3,3,3+,Moderately Old,0,0,0,0,0,2,High,Mid Floor
flat,sector 70a,1.75,1706.0,3,4,3+,Relatively New,0,0,0,0,1,0,Low,High Floor
flat,sector 108,3.75,2120.0,3,3,2,New Property,0,1,0,0,0,1,Medium,High Floor
house,sector 69,0.8,763.0,1,1,0,New Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 84,0.85,1222.0,2,2,3,New Property,1,0,0,0,1,1,Low,Mid Floor
flat,sector 79,1.2,1154.0,3,3,3+,Relatively New,0,0,0,0,0,2,Medium,High Floor
flat,sector 65,6.15,3027.0,3,3,3,Moderately Old,1,1,0,0,0,2,Medium,High Floor
flat,sector 60,3.8,2791.0,4,5,3,Moderately Old,0,1,0,0,0,2,Medium,High Floor
house,sector 43,27.5,11286.0,6,7,3+,Relatively New,1,1,0,1,1,2,Low,Mid Floor
house,sector 25,4.45,1350.0,4,3,3+,Moderately Old,0,0,1,0,0,1,Medium,Low Floor
flat,sector 83,0.4,520.0,1,1,1,Relatively New,0,0,0,0,0,0,Medium,Mid Floor
flat,sector 85,1.05,1512.0,2,2,3+,Relatively New,0,0,1,0,0,1,Medium,Mid Floor
flat,sector 70,1.0,1078.0,3,2,2,Moderately Old,0,0,0,0,0,1,Medium,Mid Floor
house,sector 7,8.0,3600.0,4,5,3+,Old Property,1,1,0,1,0,1,Low,Low Floor
flat,sector 90,0.4,575.0,2,2,1,New Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 85,1.85,2545.0,4,5,3+,Relatively New,0,0,0,0,0,1,Medium,Low Floor
flat,sector 63a,3.7,2667.0,3,3,3+,Under Construction,0,0,0,0,0,1,Medium,Low Floor
flat,sector 25,8.0,5778.0,5,5,3+,Old Property,1,1,0,1,1,0,Low,Low Floor
flat,sector 81,2.35,1550.0,3,3,3+,Relatively New,1,1,0,1,1,0,Low,High Floor
flat,sector 108,2.5,1480.0,3,3,2,New Property,0,0,0,0,0,1,High,High Floor
flat,sector 95,1.1,2824.0,4,3,3,Relatively New,0,1,0,0,1,1,Low,Mid Floor
flat,sector 54,4.85,1607.0,3,4,3+,Moderately Old,0,1,0,0,0,0,High,Mid Floor
flat,sector 103,2.14,2718.0,4,6,3+,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 85,0.72,1350.0,3,3,2,Moderately Old,0,0,0,0,1,1,Low,Mid Floor
flat,sector 43,5.25,2570.0,4,4,3,Old Property,0,1,0,1,1,1,Medium,Mid Floor
flat,sector 99,1.6,2400.0,3,4,0,New Property,0,0,0,0,0,1,Medium,High Floor
flat,sector 102,1.82,1757.0,3,4,3+,Relatively New,0,1,0,0,0,1,Medium,High Floor
flat,sector 78,1.2,823.0,1,2,2,Under Construction,0,0,0,0,0,1,Low,High Floor
flat,sector 77,2.25,1810.0,3,3,3,New Property,0,1,0,0,0,2,Low,High Floor
flat,sector 78,0.62,1115.0,2,2,1,Moderately Old,0,0,1,0,0,1,Medium,Mid Floor
house,sector 25,7.3,5800.0,9,9,2,Relatively New,0,1,1,0,0,2,Medium,Mid Floor
house,sector 47,4.3,1467.0,3,4,2,Moderately Old,0,0,0,0,1,1,Low,Low Floor
flat,sector 90,0.47,767.0,2,2,1,New Property,0,0,0,0,0,1,Low,
flat,sector 82,3.0,4425.0,4,6,3+,Relatively New,0,1,0,1,0,2,Medium,High Floor
flat,gwal pahari,5.5,5249.0,4,5,3+,New Property,1,1,0,1,0,1,High,High Floor
house,sector 41,9.25,5000.0,9,9,3+,Moderately Old,1,1,1,1,0,2,Medium,Mid Floor
flat,sector 84,1.35,1750.0,3,3,3,Relatively New,0,0,0,1,0,1,Medium,Mid Floor
flat,sector 90,1.25,1437.0,3,3,3,Moderately Old,0,1,0,0,0,1,Medium,High Floor
flat,sector 73,0.9,1622.0,3,3,3,Under Construction,0,1,0,0,0,1,Medium,Mid Floor
house,sector 43,2.1,549.0,10,10,3+,New Property,0,1,0,0,0,1,Low,Mid Floor
house,sector 54,3.51,2844.0,4,4,3,New Property,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 69,1.32,1419.0,3,3,1,Relatively New,0,0,0,1,0,1,Medium,High Floor
flat,sector 79,0.36,546.0,2,2,1,New Property,0,0,0,0,0,1,Medium,Mid Floor
house,sector 24,1.6,540.0,8,5,3+,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 84,0.69,1222.0,2,2,3+,Relatively New,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 66,2.1,1800.0,3,4,2,Relatively New,0,1,0,0,0,2,High,High Floor
house,sector 12,2.9,2700.0,7,7,3,Old Property,0,0,0,0,0,1,Low,Low Floor
house,sector 22,4.7,2368.0,6,6,3+,Old Property,0,0,1,1,0,2,Medium,Low Floor
flat,sohna road,0.9,1105.0,2,2,2,Relatively New,0,0,0,0,0,0,Medium,High Floor
flat,sector 52,1.5,1484.0,4,4,3,Old Property,0,0,0,0,0,1,Medium,Mid Floor
flat,sohna road,0.35,528.0,2,2,2,Relatively New,0,0,0,0,0,1,Medium,High Floor
house,sector 4,0.65,70.0,1,1,1,Moderately Old,0,0,0,0,1,1,Low,Low Floor
flat,sector 79,0.95,1611.0,2,2,3,Relatively New,0,0,0,0,0,2,High,Mid Floor
flat,sector 88a,2.1,1745.0,4,4,3,New Property,1,1,0,0,0,1,Medium,
flat,sector 66,3.0,2700.0,4,4,3,Relatively New,1,1,0,1,1,2,High,Mid Floor
flat,sector 107,1.01,1200.0,2,2,3+,New Property,0,0,0,0,1,1,Medium,High Floor
flat,sector 95,0.9,2000.0,3,3,1,Relatively New,0,0,0,0,0,1,Medium,High Floor
flat,sector 49,2.23,1840.0,3,3,3,Relatively New,0,0,0,0,1,1,Low,High Floor
house,sector 105,0.38,56.0,2,2,2,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 48,4.3,3444.0,4,5,3+,New Property,1,1,0,1,0,1,Medium,Mid Floor
house,sector 39,1.8,800.0,1,1,2,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 95,0.45,571.0,2,2,2,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 37c,1.4,2343.0,4,5,3,Relatively New,1,1,0,1,1,1,Low,Mid Floor
flat,sector 37d,1.55,2100.0,4,3,3+,Relatively New,0,0,0,0,1,2,Medium,High Floor
flat,sector 48,5.15,2364.0,3,3,3+,Moderately Old,0,1,0,0,0,0,Medium,Mid Floor
flat,sector 89,0.95,1226.0,2,2,2,New Property,1,1,0,0,0,1,Low,Mid Floor
flat,sector 106,1.13,1186.0,3,4,3+,Relatively New,1,1,0,0,0,1,Low,High Floor
flat,sector 65,5.9,3043.0,3,3,3,Relatively New,1,1,0,0,0,1,Medium,High Floor
house,sector 46,5.5,2385.0,8,8,3+,Moderately Old,1,0,0,0,1,2,Low,Mid Floor
house,sector 39,1.6,892.0,1,1,2,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 37c,1.43,1834.0,3,3,3+,Relatively New,0,1,0,0,1,1,Low,Low Floor
house,sector 13,9.0,8100.0,10,5,3+,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sector 84,1.01,1475.0,3,3,2,Relatively New,0,0,0,0,0,1,Low,High Floor
flat,sector 79,2.5,2244.0,3,3,3+,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 70,1.66,1527.0,3,5,3,Relatively New,0,1,0,0,0,1,Medium,Mid Floor
flat,sector 81,0.45,664.0,2,2,2,Relatively New,0,0,1,0,0,2,Low,Mid Floor
flat,sector 2,0.98,1281.0,2,2,3,Moderately Old,0,0,0,0,0,1,Medium,
flat,sector 37d,0.71,1100.0,2,2,3,New Property,0,0,0,0,1,1,Low,Mid Floor
flat,sector 109,1.65,1946.0,3,3,3+,Relatively New,0,1,0,0,0,2,Low,High Floor
flat,sector 106,0.87,1120.0,2,2,3+,New Property,0,0,0,0,0,1,High,Low Floor
flat,sector 79,0.78,1172.0,2,2,3+,New Property,0,0,0,0,1,1,Medium,
flat,sector 70,1.13,1457.0,3,3,2,Under Construction,0,0,0,0,0,1,Low,Low Floor
flat,sector 112,3.29,2225.56,3,3,3+,Relatively New,0,1,0,0,0,2,High,Low Floor
house,sector 48,7.8,3240.0,4,4,3+,Relatively New,1,1,1,1,0,2,Medium,Low Floor
flat,sector 81,0.88,1223.0,2,2,3,Relatively New,1,0,0,0,0,2,Medium,Mid Floor
flat,sector 39,2.0,2400.0,3,3,3+,Old Property,0,0,0,0,0,1,Low,
flat,sector 99a,1.02,1430.0,2,2,3,Relatively New,1,0,0,0,0,1,High,Mid Floor
flat,sector 85,1.83,1925.0,3,4,3,Relatively New,0,0,0,0,0,1,Low,Mid Floor
flat,sector 58,2.2,1432.0,2,2,1,Relatively New,1,0,0,0,0,2,Medium,Mid Floor
flat,sector 61,1.65,1333.0,2,2,2,Under Construction,1,0,0,0,0,1,Low,Low Floor
flat,sector 99,1.9,2835.0,4,4,3+,New Property,0,0,0,0,0,1,Medium,Low Floor
flat,sector 61,1.85,1389.0,2,2,2,New Property,0,0,0,0,0,1,Low,Mid Floor
flat,sohna road,0.67,1095.0,2,2,3,Relatively New,0,0,0,1,0,1,Medium,Mid Floor
flat,sector 70,1.78,1765.0,3,3,3+,Relatively New,0,1,0,0,1,1,Low,Mid Floor
flat,sector 48,1.6,1700.0,3,3,3,Old Property,0,0,0,0,1,2,Medium,High Floor
house,sector 48,3.35,6000.0,6,5,3+,Moderately Old,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 85,2.2,2545.0,4,5,3+,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 70a,1.69,1900.0,3,3,3+,New Property,0,1,0,0,0,1,High,Mid Floor
flat,sector 109,0.79,1213.0,3,2,2,Relatively New,0,0,0,0,0,2,Low,Mid Floor
flat,sector 86,1.25,1529.0,3,2,1,New Property,0,0,0,0,0,1,Medium,Low Floor
flat,sector 24,4.25,3201.0,3,4,3+,Old Property,0,1,1,0,0,2,Medium,Mid Floor
flat,sector 33,1.35,1444.0,3,2,2,New Property,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 92,1.0,2167.0,4,3,2,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 85,2.13,2600.0,4,4,3,Relatively New,0,0,0,0,0,1,Low,Low Floor
flat,sector 66,3.45,2000.0,3,4,3,Relatively New,0,1,0,0,0,2,Medium,Mid Floor
house,sector 45,17.0,4500.0,5,8,3+,Relatively New,1,1,1,1,0,0,High,Mid Floor
flat,sector 108,1.0,2060.0,2,2,2,Relatively New,0,0,0,0,0,1,Low,
house,sector 25,6.5,1800.0,4,4,3+,Moderately Old,1,1,1,1,0,1,Medium,Low Floor
flat,sector 81,2.21,1881.0,3,3,3+,Relatively New,0,1,0,0,0,0,Medium,Mid Floor
flat,sector 65,3.29,1828.0,3,3,3,New Property,0,0,0,0,0,1,Low,High Floor
flat,sector 3,1.35,1056.0,2,2,0,Old Property,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 109,1.88,2765.0,4,5,3,Relatively New,0,0,0,0,0,1,Medium,Mid Floor
flat,sector 86,0.64,1360.0,2,2,1,New Property,0,0,0,0,0,1,Medium,Mid Floor
house,sector 109,11.3,4500.0,7,5,3+,Relatively New,1,1,0,1,1,1,Low,Mid Floor
house,sector 2,5.7,4550.0,5,5,2,Old Property,0,0,0,1,0,0,Medium,Low Floor
flat,sector 79,1.41,1747.0,2,2,3,New Property,1,0,0,0,0,1,Medium,Mid Floor
flat,sector 67,3.5,2134.0,3,4,3+,Relatively New,0,1,0,0,0,2,High,High Floor
flat,sector 85,1.99,2398.0,3,4,3+,Relatively New,0,1,0,0,0,2,High,High Floor
flat,sector 63,3.4,3077.0,3,3,3+,New Property,0,0,0,0,0,1,Medium,Low Floor
flat,sector 79,0.71,1280.0,2,2,3+,New Property,0,0,0,0,1,1,Medium,High Floor
flat,sector 67a,1.7,1346.0,3,3,2,New Property,0,1,0,0,1,2,Low,Mid Floor
house,sector 43,10.85,3762.0,8,8,3,Moderately Old,1,1,1,1,0,0,High,Mid Floor
flat,sector 81,0.8,607.0,2,2,2,Under Construction,1,0,0,0,0,1,Low,Mid Floor
flat,sohna road,0.35,616.0,2,2,2,New Property,0,0,0,0,0,1,Medium,High Floor
flat,sector 67a,2.08,1563.0,3,3,2,Under Construction,0,0,0,0,1,1,Medium,Mid Floor
flat,sector 22,4.63,2796.0,3,5,3+,New Property,0,1,0,0,1,1,Medium,Mid Floor
house,sector 26,5.8,4518.0,4,4,3+,Old Property,0,0,0,0,0,1,Low,Mid Floor
flat,sohna road,1.35,2444.0,3,3,3,New Property,0,1,0,0,0,1,Medium,Low Floor
flat,sector 102,1.8,1531.0,3,3,3,Relatively New,0,0,0,0,0,1,Medium,Low Floor
flat,sector 65,2.0,1833.0,3,3,3,Relatively New,0,1,0,0,0,2,Medium,Low Floor
flat,sector 107,0.28,543.0,2,2,2,Relatively New,0,0,0,0,0,1,Low,High Floor
flat,sector 63a,1.4,1372.0,2,2,2,Under Construction,0,0,0,0,1,1,Low,Mid Floor
house,sector 50,10.55,3240.0,5,5,3,Moderately Old,1,1,0,0,0,1,Low,Low Floor
flat,sector 85,1.12,1485.0,2,2,3,Relatively New,0,0,0,0,1,1,Low,Mid Floor
flat,sector 54,5.7,1382.0,3,3,3,Moderately Old,0,0,0,0,0,1,Low,Low Floor
flat,sector 86,1.27,1800.0,3,4,3,Relatively New,0,1,0,1,0,1,Medium,High Floor
flat,sector 67,2.95,2150.0,3,3,3,Relatively New,0,1,0,0,0,2,High,Mid Floor
flat,sector 82,1.37,2000.0,3,3,3,Relatively New,1,1,0,1,0,2,Medium,High Floor
house,sector 9,3.4,2628.0,9,9,3,Moderately Old,0,0,0,0,0,2,Medium,Mid Floor
flat,sector 90,1.29,1540.0,3,3,3,Relatively New,1,0,0,0,0,1,High,Mid Floor
flat,sector 90,1.25,1650.0,3,3,3,Relatively New,0,0,0,0,1,2,Low,Mid Floor
flat,sector 89,0.65,1390.0,2,2,2,Under Construction,0,0,0,0,0,1,Low,High Floor
house,sector 105,1.2,1185.51,3,2,1,Old Property,0,0,0,0,0,1,Low,Low Floor
flat,sector 56,1.7,2200.0,3,3,3,Moderately Old,1,0,0,0,0,1,Low,Mid Floor
flat,sector 69,1.55,1428.0,3,3,2,Relatively New,0,0,0,1,0,1,Medium,Mid Floor
flat,sector 108,1.65,1771.32,3,4,3,Moderately Old,1,0,0,0,0,2,Medium,Mid Floor
flat,sector 107,0.28,543.0,2,2,2,Relatively New,0,0,0,0,0,1,Low,
flat,sector 85,1.2,1650.0,3,4,2,Relatively New,0,1,0,0,0,1,Low,Mid Floor
flat,sector 70a,0.85,842.0,2,2,2,Relatively New,0,0,0,0,0,2,Low,Mid Floor
flat,sector 107,0.51,717.0,3,2,2,Relatively New,0,0,0,0,1,1,Low,Mid Floor
house,sector 55,1.45,60.0,1,4,3+,Relatively New,0,0,1,0,0,1,Medium,Mid Floor
